"ID","TRUCK_ID","STATION_ID","STATION_TYPE","BUFFER","FINISHED","STATUS","START_TIME","END_TIME","TRUCK_LOAD"
1413,58,4,Unload,Input,Yes,cd,"4,52169962082779","8,38244098853037",
1414,13,4,Unload,Input,Yes,cd,"4,52621753146081","8,49494098853037",
1415,68,5,Unload,Output,Yes,sag,"4,53016087664136","4,84380373378421",
1416,33,5,Unload,Processing,Yes,d,"4,53016087664136","4,54743865441914",300
1417,17,4,Unload,Output,Yes,sag,"4,53974765519704","4,71786194091132",
1418,92,4,Unload,Processing,Yes,d,"4,53974765519704","4,56389459964148",373
1419,33,5,Unload,Output,Yes,sag,"4,54743865441914","4,70399420997469",
1420,47,5,Unload,Processing,Yes,d,"4,54743865441914","4,56580893219691",300
1421,14,10,Shovel,Input,Yes,cc,"4,55610938612645","4,55610938612645",
1422,14,10,Shovel,Processing,Yes,c,"4,55610938612645","4,5561108114681",300
1423,14,10,Shovel,Output,Yes,v,"4,5561108114681","4,94833303369032",
1424,92,4,Unload,Output,Yes,sag,"4,56389459964148","4,71886959964148",
1425,83,4,Unload,Processing,Yes,d,"4,56389459964148","4,58695015519704",300
1426,47,5,Unload,Output,Yes,sag,"4,56580893219691","4,72339429805057",
1427,77,5,Unload,Processing,Yes,d,"4,56580893219691","4,57759726553025",300
1428,77,5,Unload,Output,Yes,sag,"4,57759726553025","4,68810706945182",
1429,66,5,Unload,Processing,Yes,d,"4,57759726553025","4,59773615441914",300
1430,83,4,Unload,Output,Yes,sag,"4,58695015519704","4,74757872662561",
1431,93,4,Unload,Processing,Yes,d,"4,58695015519704","4,61124515519704",373
1432,66,5,Unload,Output,Yes,sag,"4,59773615441914","4,7856028210858",
1433,15,5,Unload,Processing,Yes,d,"4,59773615441914","4,62172420997469",300
1434,93,4,Unload,Output,Yes,sag,"4,61124515519704","4,77435626630815",
1435,36,4,Unload,Processing,Yes,d,"4,61124515519704","4,67751071075259",300
1436,67,4,Unload,Input,Yes,cd,"4,62126058508064","8,62033793297482",
1437,15,5,Unload,Output,Yes,sag,"4,62172420997469","4,69518762460884",
1438,45,5,Unload,Processing,Yes,d,"4,62172420997469","4,6339628210858",300
1439,45,5,Unload,Output,Yes,sag,"4,6339628210858","4,82176837664136",
1440,64,5,Unload,Processing,Yes,d,"4,6339628210858","4,64862948775247",300
1441,39,10,Shovel,Input,Yes,cc,"4,63718865441914","4,63718865441914",
1442,39,10,Shovel,Processing,Yes,c,"4,63718865441914","4,63719007976079",300
1443,39,10,Shovel,Output,Yes,v,"4,63719007976079","5,02941230198301",
1444,12,4,Unload,Input,Yes,cd,"4,6476353372274","8,70003709964148",
1445,64,5,Unload,Output,Yes,sag,"4,64862948775247","4,78839139251438",
1446,6,5,Unload,Processing,Yes,d,"4,64862948775247","4,68149976553025",300
1447,29,5,Unload,Input,Yes,cd,"4,66190638778564","4,78912948775247",
1448,80,10,Shovel,Input,Yes,cc,"4,6655428210858","4,6655428210858",
1449,80,10,Shovel,Processing,Yes,c,"4,6655428210858","4,66554424642745",300
1450,80,10,Shovel,Output,Yes,v,"4,66554424642745","4,9749886908719",
1451,36,4,Unload,Output,Yes,sag,"4,67751071075259","4,83043571075259",
1452,52,4,Unload,Processing,Yes,d,"4,67751071075259","4,75051571075259",300
1453,6,5,Unload,Output,Yes,sag,"4,68149976553025","4,77180745783794",
1454,37,5,Unload,Processing,Yes,d,"4,68149976553025","4,68173115441914",300
1455,37,5,Unload,Output,Yes,sag,"4,68173115441914","4,88660994229792",
1456,91,5,Unload,Processing,Yes,d,"4,68173115441914","4,69871254330802",373
1457,77,6,Shovel,Input,Yes,cc,"4,68810706945182","4,68810706945182",
1458,77,6,Shovel,Processing,Yes,c,"4,68810706945182","4,68810864297046",300
1459,77,6,Shovel,Output,Yes,v,"4,68810864297046","5,02417114297046",
1460,86,5,Unload,Input,Yes,cd,"4,6944259768464","4,80053976553025",
1461,15,5,Shovel,Input,Yes,cc,"4,69518762460884","4,69518762460884",
1462,15,5,Shovel,Processing,Yes,c,"4,69518762460884","4,69518861313921",300
1463,15,5,Shovel,Output,Yes,v,"4,69518861313921","5,02791083536143",
1464,91,5,Unload,Output,Yes,sag,"4,69871254330802","4,88144227303775",
1465,10,5,Unload,Processing,Yes,d,"4,69871254330802","4,71376476553025",300
1466,33,6,Shovel,Input,Yes,cc,"4,70399420997469","4,70399420997469",
1467,33,6,Shovel,Processing,Yes,c,"4,70399420997469","4,70399578349333",300
1468,33,6,Shovel,Output,Yes,v,"4,70399578349333","5,04005828349333",
1469,10,5,Unload,Output,Yes,sag,"4,71376476553025","4,90201476553025",
1470,69,5,Unload,Processing,Yes,d,"4,71376476553025","4,7736953210858",300
1471,17,5,Shovel,Input,Yes,cc,"4,71786194091132","4,71786194091132",
1472,17,5,Shovel,Processing,Yes,c,"4,71786194091132","4,71786292944169",300
1473,17,5,Shovel,Output,Yes,v,"4,71786292944169","5,05058515166391",
1474,92,7,Shovel,Input,Yes,cc,"4,71886959964148","4,71886959964148",
1475,92,7,Shovel,Processing,Yes,c,"4,71886959964148","4,71887075154248",373
1476,92,7,Shovel,Output,Yes,v,"4,71887075154248","4,98620408487582",
1477,47,2,Shovel,Input,Yes,cc,"4,72339429805057","4,72339429805057",
1478,47,2,Shovel,Processing,Yes,c,"4,72339429805057","4,72339526192995",300
1479,47,2,Shovel,Output,Yes,v,"4,72339526192995","5,11486192859662",
1480,90,1,Shovel,Input,Yes,cc,"4,73008978187012","4,73008978187012",
1481,90,1,Shovel,Processing,Yes,c,"4,73008978187012","4,73009201388345",300
1482,90,1,Shovel,Output,Yes,v,"4,73009201388345","5,16104655933799",
1483,54,4,Unload,Input,Yes,cd,"4,74735278281711","8,71324209964148",
1484,83,6,Shovel,Input,Yes,cc,"4,74757872662561","4,74757872662561",
1485,83,6,Shovel,Processing,Yes,c,"4,74757872662561","4,74758030014425",300
1486,83,6,Shovel,Output,Yes,v,"4,74758030014425","5,08364280014425",
1487,52,4,Unload,Output,Yes,sag,"4,75051571075259","5,13261186459875",
1488,8,4,Unload,Processing,Yes,d,"4,75051571075259","4,84325876630815",300
1489,6,10,Shovel,Input,Yes,cc,"4,77180745783794","4,77180745783794",
1490,6,10,Shovel,Processing,Yes,c,"4,77180745783794","4,77180888317959",300
1491,6,10,Shovel,Output,Yes,v,"4,77180888317959","5,08125332762404",
1492,69,5,Unload,Output,Yes,sag,"4,7736953210858","4,92590044929093",
1493,76,5,Unload,Processing,Yes,d,"4,7736953210858","4,78912948775247",300
1494,93,2,Shovel,Input,Yes,cc,"4,77435626630815","4,77435626630815",
1495,93,2,Shovel,Processing,Yes,c,"4,77435626630815","4,77435704154626",373
1496,93,2,Shovel,Output,Yes,v,"4,77435704154626","5,16582370821293",
1497,22,1,Shovel,Input,Yes,cc,"4,77621073146371","4,77621073146371",
1498,22,1,Shovel,Processing,Yes,c,"4,77621073146371","4,77621296347705",300
1499,22,1,Shovel,Output,Yes,v,"4,77621296347705","5,20716750893159",
1500,66,6,Shovel,Input,Yes,cc,"4,7856028210858","4,7856028210858",
1501,66,6,Shovel,Processing,Yes,c,"4,7856028210858","4,78560439460444",300
1502,66,6,Shovel,Output,Yes,v,"4,78560439460444","5,12166689460445",
1503,64,10,Shovel,Input,Yes,cc,"4,78839139251438","4,78839139251438",
1504,64,10,Shovel,Processing,Yes,c,"4,78839139251438","4,78839281785603",300
1505,64,10,Shovel,Output,Yes,v,"4,78839281785603","5,09783726230047",
1506,76,5,Unload,Output,Yes,sag,"4,78912948775247","4,92998365441914",
1507,29,5,Unload,Processing,Yes,d,"4,78912948775247","4,80053976553025",300
1508,29,5,Unload,Output,Yes,sag,"4,80053976553025","4,94711871289867",
1509,86,5,Unload,Processing,Yes,d,"4,80053976553025","4,84245893219691",300
1510,34,4,Unload,Input,Yes,cd,"4,80355906274296","8,72703848853037",
1511,45,2,Shovel,Input,Yes,cc,"4,82176837664136","4,82176837664136",
1512,45,2,Shovel,Processing,Yes,c,"4,82176837664136","4,82176934052074",300
1513,45,2,Shovel,Output,Yes,v,"4,82176934052074","5,21323600718741",
1514,36,2,Shovel,Input,Yes,cc,"4,83043571075259","4,83043571075259",
1515,36,2,Shovel,Processing,Yes,c,"4,83043571075259","4,83043667463198",300
1516,36,2,Shovel,Output,Yes,v,"4,83043667463198","5,22190334129864",
1517,19,4,Unload,Input,Yes,cd,"4,83276661682667","8,77431126630815",
1518,86,5,Unload,Output,Yes,sag,"4,84245893219691","4,93377040760675",
1519,8,4,Unload,Output,Yes,sag,"4,84325876630815","5,00636987741926",
1520,71,4,Unload,Processing,Yes,d,"4,84325876630815","4,86167904408593",300
1521,68,1,Shovel,Input,Yes,cc,"4,84380373378421","4,84380373378421",
1522,68,1,Shovel,Processing,Yes,c,"4,84380373378421","4,84380596579755",300
1523,68,1,Shovel,Output,Yes,v,"4,84380596579755","5,27476051125209",
1524,60,4,Unload,Input,Yes,cd,"4,85805295163185","8,80042237741926",
1525,71,4,Unload,Output,Yes,sag,"4,86167904408593","5,02354390895079",
1526,7,4,Unload,Processing,Yes,d,"4,86167904408593","4,88046376630815",300
1527,7,4,Unload,Output,Yes,sag,"4,88046376630815","4,93766589396772",
1528,28,4,Unload,Processing,Yes,d,"4,88046376630815","4,89626237741926",300
1529,91,2,Shovel,Input,Yes,cc,"4,88144227303775","4,88144227303775",
1530,91,2,Shovel,Processing,Yes,c,"4,88144227303775","4,88144304827586",373
1531,91,2,Shovel,Output,Yes,v,"4,88144304827586","5,27290971494253",
1532,37,2,Shovel,Input,Yes,cc,"4,88660994229792","4,88660994229792",
1533,37,2,Shovel,Processing,Yes,c,"4,88660994229792","4,88661090617731",300
1534,37,2,Shovel,Output,Yes,v,"4,88661090617731","5,27807757284397",
1535,3,2,Shovel,Input,Yes,cc,"4,88770797156955","4,88770797156955",
1536,3,2,Shovel,Processing,Yes,c,"4,88770797156955","4,88770893544894",300
1537,3,2,Shovel,Output,Yes,v,"4,88770893544894","5,2791756021156",
1538,28,4,Unload,Output,Yes,sag,"4,89626237741926","5,06584132478768",
1539,79,4,Unload,Processing,Yes,d,"4,89626237741926","4,9160193218637",300
1540,10,5,Shovel,Input,Yes,cc,"4,90201476553025","4,90201476553025",
1541,10,5,Shovel,Processing,Yes,c,"4,90201476553025","4,90201575406062",300
1542,10,5,Shovel,Output,Yes,v,"4,90201575406062","5,23473797628284",
1543,79,4,Unload,Output,Yes,sag,"4,9160193218637","5,0736245850216",
1544,25,4,Unload,Processing,Yes,d,"4,9160193218637","4,93623543297482",300
1545,27,1,Shovel,Input,Yes,cc,"4,9171273160353","4,9171273160353",
1546,27,1,Shovel,Processing,Yes,c,"4,9171273160353","4,91712954804863",300
1547,27,1,Shovel,Output,Yes,v,"4,91712954804863","5,34808409350317",
1548,69,6,Shovel,Input,Yes,cc,"4,92590044929093","4,92590044929093",
1549,69,6,Shovel,Processing,Yes,c,"4,92590044929093","4,92590202280957",300
1550,69,6,Shovel,Output,Yes,v,"4,92590202280957","5,26196452280957",
1551,76,2,Shovel,Input,Yes,cc,"4,92998365441914","4,92998365441914",
1552,76,2,Shovel,Processing,Yes,c,"4,92998365441914","4,92998461829852",300
1553,76,2,Shovel,Output,Yes,v,"4,92998461829852","5,32145128496518",
1554,86,10,Shovel,Input,Yes,cc,"4,93377040760675","4,93377040760675",
1555,86,10,Shovel,Processing,Yes,c,"4,93377040760675","4,9337718329484",300
1556,86,10,Shovel,Output,Yes,v,"4,9337718329484","5,24321627739285",
1557,25,4,Unload,Output,Yes,sag,"4,93623543297482","5,05845282427916",
1558,42,4,Unload,Processing,Yes,d,"4,93623543297482","4,95151321075259",300
1559,7,6,Shovel,Input,Yes,cc,"4,93766589396772","4,93766589396772",
1560,7,6,Shovel,Processing,Yes,c,"4,93766589396772","4,93766746748637",300
1561,7,6,Shovel,Output,Yes,v,"4,93766746748637","5,27372996748637",
1562,29,10,Shovel,Input,Yes,cc,"4,94711871289867","4,94711871289867",
1563,29,10,Shovel,Processing,Yes,c,"4,94711871289867","4,94712013824032",300
1564,29,10,Shovel,Output,Yes,v,"4,94712013824032","5,25656458268477",
1565,14,5,Unload,Input,Yes,cd,"4,94833303369032","4,94833303369032",
1566,14,5,Unload,Processing,Yes,d,"4,94833303369032","5,00590247813477",300
1567,42,4,Unload,Output,Yes,sag,"4,95151321075259","5,13302672426611",
1568,87,4,Unload,Processing,Yes,d,"4,95151321075259","4,96500515519704",300
1569,87,4,Unload,Output,Yes,sag,"4,96500515519704","5,19659136209359",
1570,44,4,Unload,Processing,Yes,d,"4,96500515519704","4,99045376630815",373
1571,80,5,Unload,Input,Yes,cd,"4,9749886908719","5,00590247813477",
1572,92,5,Unload,Input,Yes,cd,"4,98620408487582","5,01878442257921",
1573,44,4,Unload,Output,Yes,sag,"4,99045376630815","5,07446939130815",
1574,78,4,Unload,Processing,Yes,d,"4,99045376630815","5,01876848853037",300
1575,14,5,Unload,Output,Yes,sag,"5,00590247813477","5,54139028301282",
1576,80,5,Unload,Processing,Yes,d,"5,00590247813477","5,01878442257921",300
1577,8,2,Shovel,Input,Yes,cc,"5,00636987741926","5,00636987741926",
1578,8,2,Shovel,Processing,Yes,c,"5,00636987741926","5,00637084129864",300
1579,8,2,Shovel,Output,Yes,v,"5,00637084129864","5,39783750796531",
1580,78,4,Unload,Output,Yes,sag,"5,01876848853037","5,55576848853037",
1581,94,4,Unload,Processing,Yes,d,"5,01876848853037","5,04747209964148",373
1582,80,5,Unload,Output,Yes,sag,"5,01878442257921","5,15245108924588",
1583,92,5,Unload,Processing,Yes,d,"5,01878442257921","5,04293136702366",373
1584,71,5,Shovel,Input,Yes,cc,"5,02354390895079","5,02354390895079",
1585,71,5,Shovel,Processing,Yes,c,"5,02354390895079","5,02354489748116",300
1586,71,5,Shovel,Output,Yes,v,"5,02354489748116","5,35626711970338",
1587,77,4,Unload,Input,Yes,cd,"5,02417114297046","8,81446765519704",
1588,15,4,Unload,Input,Yes,cd,"5,02791083536143","8,82625598853037",
1589,39,5,Unload,Input,Yes,cd,"5,02941230198301","5,04293136702366",
1590,33,4,Unload,Input,Yes,cd,"5,04005828349333","8,85024404408593",
1591,92,5,Unload,Output,Yes,sag,"5,04293136702366","5,21195636702366",
1592,39,5,Unload,Processing,Yes,d,"5,04293136702366","5,12793136702366",300
1593,94,4,Unload,Output,Yes,sag,"5,04747209964148","5,22722209964148",
1594,85,4,Unload,Processing,Yes,d,"5,04747209964148","5,13247209964148",300
1595,17,4,Unload,Input,Yes,cd,"5,05058515166391","8,8675218218637",
1596,25,6,Shovel,Input,Yes,cc,"5,05845282427916","5,05845282427916",
1597,25,6,Shovel,Processing,Yes,c,"5,05845282427916","5,05845439779781",300
1598,25,6,Shovel,Output,Yes,v,"5,05845439779781","5,39451689779781",
1599,28,7,Shovel,Input,Yes,cc,"5,06584132478768","5,06584132478768",
1600,28,7,Shovel,Processing,Yes,c,"5,06584132478768","5,06584275698459",300
1601,28,7,Shovel,Output,Yes,v,"5,06584275698459","5,33317609031793",
1602,79,5,Shovel,Input,Yes,cc,"5,0736245850216","5,0736245850216",
1603,79,5,Shovel,Processing,Yes,c,"5,0736245850216","5,07362557355197",300
1604,79,5,Shovel,Output,Yes,v,"5,07362557355197","5,40634779577419",
1605,44,6,Shovel,Input,Yes,cc,"5,07446939130815","5,07446939130815",
1606,44,6,Shovel,Processing,Yes,c,"5,07446939130815","5,07447065687274",373
1607,44,6,Shovel,Output,Yes,v,"5,07447065687274","5,41053315687274",
1608,6,5,Unload,Input,Yes,cd,"5,08125332762404","5,12793136702366",
1609,83,4,Unload,Input,Yes,cd,"5,08364280014425","9,90652987741926",
1610,64,5,Unload,Input,Yes,cd,"5,09783726230047","5,16080164480144",
1611,47,4,Unload,Input,Yes,cd,"5,11486192859662","9,92958543297481",
1612,66,4,Unload,Input,Yes,cd,"5,12166689460445","9,94795571075259",
1613,39,5,Unload,Output,Yes,sag,"5,12793136702366","5,29695636702366",
1614,6,5,Unload,Processing,Yes,d,"5,12793136702366","5,16080164480144",300
1615,85,4,Unload,Output,Yes,sag,"5,13247209964148","5,20928638535577",
1616,21,4,Unload,Processing,Yes,d,"5,13247209964148","5,14427765519704",300
1617,52,1,Shovel,Input,Yes,cc,"5,13261186459875","5,13261186459875",
1618,52,1,Shovel,Processing,Yes,c,"5,13261186459875","5,13261409661208",300
1619,52,1,Shovel,Output,Yes,v,"5,13261409661208","5,56356864206662",
1620,42,10,Shovel,Input,Yes,cc,"5,13302672426611","5,13302672426611",
1621,42,10,Shovel,Processing,Yes,c,"5,13302672426611","5,13302814960776",300
1622,42,10,Shovel,Output,Yes,v,"5,13302814960776","5,52525037182998",
1623,21,4,Unload,Output,Yes,sag,"5,14427765519704","5,44955038246976",
1624,70,4,Unload,Processing,Yes,d,"5,14427765519704","5,16248959964148",300
1625,80,7,Shovel,Input,Yes,cc,"5,15245108924588","5,15245108924588",
1626,80,7,Shovel,Processing,Yes,c,"5,15245108924588","5,15245252144279",300
1627,80,7,Shovel,Output,Yes,v,"5,15245252144279","5,41978585477613",
1628,6,5,Unload,Output,Yes,sag,"5,16080164480144","5,25212472172451",
1629,64,5,Unload,Processing,Yes,d,"5,16080164480144","5,1754683114681",300
1630,90,3,Unload,Input,Yes,cd,"5,16104655933799","5,16104655933799",
1631,90,3,Unload,Processing,Yes,d,"5,16104655933799","5,17727683711577",300
1632,70,4,Unload,Output,Yes,sag,"5,16248959964148","5,29297848853037",
1633,74,4,Unload,Processing,Yes,d,"5,16248959964148","5,23394015519704",300
1634,93,4,Unload,Input,Yes,cd,"5,16582370821293","9,96809459964148",
1635,64,5,Unload,Output,Yes,sag,"5,1754683114681","5,32930164480144",
1636,90,3,Unload,Output,Yes,sag,"5,17727683711577","5,45612977829225",
1637,87,10,Shovel,Input,Yes,cc,"5,19659136209359","5,19659136209359",
1638,87,10,Shovel,Processing,Yes,c,"5,19659136209359","5,19659278743524",300
1639,87,10,Shovel,Output,Yes,v,"5,19659278743524","5,50603723187969",
1640,22,3,Unload,Input,Yes,cd,"5,20716750893159","5,20716750893159",
1641,22,3,Unload,Processing,Yes,d,"5,20716750893159","5,26547556448715",300
1642,85,6,Shovel,Input,Yes,cc,"5,20928638535577","5,20928638535577",
1643,85,6,Shovel,Processing,Yes,c,"5,20928638535577","5,20928795887441",300
1644,85,6,Shovel,Output,Yes,v,"5,20928795887441","5,54535045887441",
1645,92,2,Shovel,Input,Yes,cc,"5,21195636702366","5,21195636702366",
1646,92,2,Shovel,Processing,Yes,c,"5,21195636702366","5,21195714226177",373
1647,92,2,Shovel,Output,Yes,v,"5,21195714226177","5,60342380892843",
1648,45,4,Unload,Input,Yes,cd,"5,21323600718741","9,99238959964148",
1649,36,4,Unload,Input,Yes,cd,"5,22190334129864","10,0046282107526",
1650,94,10,Shovel,Input,Yes,cc,"5,22722209964148","5,22722209964148",
1651,94,10,Shovel,Processing,Yes,c,"5,22722209964148","5,22722324602887",373
1652,94,10,Shovel,Output,Yes,v,"5,22722324602887","5,53666769047332",
1653,74,4,Unload,Output,Yes,sag,"5,23394015519704","5,40171158376847",
1654,46,4,Unload,Processing,Yes,d,"5,23394015519704","5,39189154408593",300
1655,10,4,Unload,Input,Yes,cd,"5,23473797628284","10,0708937663081",
1656,86,5,Unload,Input,Yes,cd,"5,24321627739285","5,24321627739285",
1657,86,5,Unload,Processing,Yes,d,"5,24321627739285","5,28513544405951",300
1658,6,6,Shovel,Input,Yes,cc,"5,25212472172451","5,25212472172451",
1659,6,6,Shovel,Processing,Yes,c,"5,25212472172451","5,25212629524315",300
1660,6,6,Shovel,Output,Yes,v,"5,25212629524315","5,58818879524316",
1661,29,5,Unload,Input,Yes,cd,"5,25656458268477","5,28513544405951",
1662,69,4,Unload,Input,Yes,cd,"5,26196452280957","10,0859459885304",
1663,22,3,Unload,Output,Yes,sag,"5,26547556448715","5,52171880773039",
1664,91,4,Unload,Input,Yes,cd,"5,27290971494253","10,1458765440859",
1665,7,4,Unload,Input,Yes,cd,"5,27372996748637","10,1628579329748",
1666,68,3,Unload,Input,Yes,cd,"5,27476051125209","5,27476051125209",
1667,68,3,Unload,Processing,Yes,d,"5,27476051125209","5,29410078902987",300
1668,37,4,Unload,Input,Yes,cd,"5,27807757284397","10,181642655197",
1669,3,4,Unload,Input,Yes,cd,"5,2791756021156","10,1818740440859",
1670,86,5,Unload,Output,Yes,sag,"5,28513544405951","5,37644691946935",
1671,29,5,Unload,Processing,Yes,d,"5,28513544405951","5,29654572183729",300
1672,70,2,Shovel,Input,Yes,cc,"5,29297848853037","5,29297848853037",
1673,70,2,Shovel,Processing,Yes,c,"5,29297848853037","5,29297945240975",300
1674,70,2,Shovel,Output,Yes,v,"5,29297945240975","5,68444611907642",
1675,68,3,Unload,Output,Yes,sag,"5,29410078902987","5,42954364617273",
1676,29,5,Unload,Output,Yes,sag,"5,29654572183729","5,45507203762676",
1677,39,2,Shovel,Input,Yes,cc,"5,29695636702366","5,29695636702366",
1678,39,2,Shovel,Processing,Yes,c,"5,29695636702366","5,29695733090304",300
1679,39,2,Shovel,Output,Yes,v,"5,29695733090304","5,6884239975697",
1680,76,4,Unload,Input,Yes,cd,"5,32145128496518","10,1898184885304",
1681,64,2,Shovel,Input,Yes,cc,"5,32930164480144","5,32930164480144",
1682,64,2,Shovel,Processing,Yes,c,"5,32930164480144","5,32930260868082",300
1683,64,2,Shovel,Output,Yes,v,"5,32930260868082","5,72076927534749",
1684,28,5,Unload,Input,Yes,cd,"5,33317609031793","5,33317609031793",
1685,28,5,Unload,Processing,Yes,d,"5,33317609031793","5,34897470142904",300
1686,27,3,Unload,Input,Yes,cd,"5,34808409350317","5,34808409350317",
1687,27,3,Unload,Processing,Yes,d,"5,34808409350317","5,37163964905873",300
1688,28,5,Unload,Output,Yes,sag,"5,34897470142904","5,50518522774483",
1689,71,4,Unload,Input,Yes,cd,"5,35626711970338","10,205252655197",
1690,27,3,Unload,Output,Yes,sag,"5,37163964905873","6,14054873996782",
1691,86,10,Shovel,Input,Yes,cc,"5,37644691946935","5,37644691946935",
1692,86,10,Shovel,Processing,Yes,c,"5,37644691946935","5,376448344811",300
1693,86,10,Shovel,Output,Yes,v,"5,376448344811","5,76867056703322",
1694,46,4,Unload,Output,Yes,sag,"5,39189154408593","5,80072487741926",
1695,23,4,Unload,Processing,Yes,d,"5,39189154408593","5,47036376630815",300
1696,25,4,Unload,Input,Yes,cd,"5,39451689779781","10,2236729329748",
1697,8,4,Unload,Input,Yes,cd,"5,39783750796531","10,2438890440859",
1698,74,2,Shovel,Input,Yes,cc,"5,40171158376847","5,40171158376847",
1699,74,2,Shovel,Processing,Yes,c,"5,40171158376847","5,40171254764785",300
1700,74,2,Shovel,Output,Yes,v,"5,40171254764785","5,79317921431451",
1701,79,4,Unload,Input,Yes,cd,"5,40634779577419","10,3366320996415",
1702,44,4,Unload,Input,Yes,cd,"5,41053315687274","10,3563890440859",
1703,80,5,Unload,Input,Yes,cd,"5,41978585477613","5,41978585477613",
1704,80,5,Unload,Processing,Yes,d,"5,41978585477613","5,43266779922057",300
1705,68,1,Shovel,Input,Yes,cc,"5,42954364617273","5,42954364617273",
1706,68,1,Shovel,Processing,Yes,c,"5,42954364617273","5,42954587818606",300
1707,68,1,Shovel,Output,Yes,v,"5,42954587818606","5,8605004236406",
1708,80,5,Unload,Output,Yes,sag,"5,43266779922057","5,59755668810946",
1709,21,10,Shovel,Input,Yes,cc,"5,44955038246976","5,44955038246976",
1710,21,10,Shovel,Processing,Yes,c,"5,44955038246976","5,44955180781142",300
1711,21,10,Shovel,Output,Yes,v,"5,44955180781142","5,84177403003364",
1712,29,5,Shovel,Input,Yes,cc,"5,45507203762676","5,45507203762676",
1713,29,5,Shovel,Processing,Yes,c,"5,45507203762676","5,45507302615713",300
1714,29,5,Shovel,Output,Yes,v,"5,45507302615713","5,78779524837936",
1715,90,1,Shovel,Input,Yes,cc,"5,45612977829225","5,45612977829225",
1716,90,1,Shovel,Processing,Yes,c,"5,45612977829225","5,45613201030558",300
1717,90,1,Shovel,Output,Yes,v,"5,45613201030558","5,88708655576012",
1718,23,4,Unload,Output,Yes,sag,"5,47036376630815","5,55226620533254",
1719,2,4,Unload,Processing,Yes,d,"5,47036376630815","5,48310876630815",300
1720,2,4,Unload,Output,Yes,sag,"5,48310876630815","5,65339823999236",
1721,1,4,Unload,Processing,Yes,d,"5,48310876630815","5,51654321075259",300
1722,28,6,Shovel,Input,Yes,cc,"5,50518522774483","5,50518522774483",
1723,28,6,Shovel,Processing,Yes,c,"5,50518522774483","5,50518680126347",300
1724,28,6,Shovel,Output,Yes,v,"5,50518680126347","5,84124930126347",
1725,87,5,Unload,Input,Yes,cd,"5,50603723187969","5,50603723187969",
1726,87,5,Unload,Processing,Yes,d,"5,50603723187969","5,51952917632413",300
1727,1,4,Unload,Output,Yes,sag,"5,51654321075259","5,69131463932402",
1728,55,4,Unload,Processing,Yes,d,"5,51654321075259","5,53686071075259",373
1729,87,5,Unload,Output,Yes,sag,"5,51952917632413","5,72421883149655",
1730,22,1,Shovel,Input,Yes,cc,"5,52171880773039","5,52171880773039",
1731,22,1,Shovel,Processing,Yes,c,"5,52171880773039","5,52172103974372",300
1732,22,1,Shovel,Output,Yes,v,"5,52172103974372","5,95267558519827",
1733,42,5,Unload,Input,Yes,cd,"5,52525037182998","5,52525037182998",
1734,42,5,Unload,Processing,Yes,d,"5,52525037182998","5,54052814960776",300
1735,94,5,Unload,Input,Yes,cd,"5,53666769047332","5,54052814960776",
1736,55,4,Unload,Output,Yes,sag,"5,53686071075259","5,68978571075259",
1737,20,4,Unload,Processing,Yes,d,"5,53686071075259","5,55102737741926",300
1738,42,5,Unload,Output,Yes,sag,"5,54052814960776","5,67058220366181",
1739,94,5,Unload,Processing,Yes,d,"5,54052814960776","5,56923176071887",373
1740,14,1,Shovel,Input,Yes,cc,"5,54139028301282","5,54139028301282",
1741,14,1,Shovel,Processing,Yes,c,"5,54139028301282","5,54139251502615",300
1742,14,1,Shovel,Output,Yes,v,"5,54139251502615","5,9723470604807",
1743,85,4,Unload,Input,Yes,cd,"5,54535045887441","10,381837655197",
1744,20,4,Unload,Output,Yes,sag,"5,55102737741926","6,34578737741926",
1745,63,4,Unload,Processing,Yes,d,"5,55102737741926","5,62241626630815",300
1746,23,10,Shovel,Input,Yes,cc,"5,55226620533254","5,55226620533254",
1747,23,10,Shovel,Processing,Yes,c,"5,55226620533254","5,55226763067419",300
1748,23,10,Shovel,Output,Yes,v,"5,55226763067419","5,94448985289641",
1749,78,1,Shovel,Input,Yes,cc,"5,55576848853037","5,55576848853037",
1750,78,1,Shovel,Processing,Yes,c,"5,55576848853037","5,5557707205437",300
1751,78,1,Shovel,Output,Yes,v,"5,5557707205437","5,98672526599825",
1752,52,3,Unload,Input,Yes,cd,"5,56356864206662","5,56356864206662",
1753,52,3,Unload,Processing,Yes,d,"5,56356864206662","5,63657364206663",300
1754,94,5,Unload,Output,Yes,sag,"5,56923176071887","5,73228731627443",
1755,6,4,Unload,Input,Yes,cd,"5,58818879524316","10,466837655197",
1756,80,6,Shovel,Input,Yes,cc,"5,59755668810946","5,59755668810946",
1757,80,6,Shovel,Processing,Yes,c,"5,59755668810946","5,5975582616281",300
1758,80,6,Shovel,Output,Yes,v,"5,5975582616281","5,9336207616281",
1759,92,4,Unload,Input,Yes,cd,"5,60342380892843","10,4997079329748",
1760,63,4,Unload,Output,Yes,sag,"5,62241626630815","5,76296626630815",
1761,5,4,Unload,Processing,Yes,d,"5,62241626630815","5,63380515519704",300
1762,5,4,Unload,Output,Yes,sag,"5,63380515519704","5,71536515519704",
1763,62,4,Unload,Processing,Yes,d,"5,63380515519704","5,83066626630815",300
